Bus_id,sub_id,interconnect
135829,135829,Eastern
135830,135830,Eastern
135831,135831,Eastern
135832,135832,Eastern
135833,135833,Eastern
135834,135834,Eastern
135839,135839,Eastern
135843,135843,Eastern
135844,135844,Eastern
135845,135845,Eastern
135846,135846,Eastern
135847,135847,Eastern
135848,135848,Eastern
135849,135849,Eastern
135851,135851,Eastern
135854,135854,Eastern
135855,135855,Eastern
135856,135856,Eastern
135857,135857,Eastern
135859,135859,Eastern
135860,135860,Eastern
135861,135861,Eastern
135862,135862,Eastern
135864,135864,Eastern
135865,135865,Eastern
135866,135866,Eastern
135867,135867,Eastern
135868,135868,Eastern
135869,135869,Eastern
135870,135870,Eastern
135872,135872,Eastern
135873,135873,Eastern
135874,135874,Eastern
135875,135875,Eastern
135876,135876,Eastern
135877,135877,Eastern
135878,135878,Eastern
135879,135879,Eastern
135880,135880,Eastern
135881,135881,Eastern
135882,135882,Eastern
135883,135883,Eastern
135885,135885,Eastern
135886,135886,Eastern
135891,135891,Eastern
135895,135895,Eastern
135896,135896,Eastern
135898,135898,Eastern
135899,135899,Eastern
135900,135900,Eastern
135901,135901,Eastern
135902,135902,Eastern
135903,135903,Eastern
135904,135904,Eastern
135905,135905,Eastern
135906,135906,Eastern
135907,135907,Eastern
135908,135908,Eastern
135909,135909,Eastern
135910,135910,Eastern
135911,135911,Eastern
135912,135912,Eastern
135913,135913,Eastern
135914,135914,Eastern
135915,135915,Eastern
135916,135916,Eastern
135917,135917,Eastern
135918,135918,Eastern
135919,135919,Eastern
135920,135920,Eastern
135921,135921,Eastern
135922,135922,Eastern
135923,135923,Eastern
135924,135924,Eastern
135925,135925,Eastern
135926,135926,Eastern
135927,135927,Eastern
135928,135928,Eastern
135931,135931,Eastern
135932,135932,Eastern
135933,135933,Eastern
135934,135934,Eastern
135935,135935,Eastern
135936,135936,Eastern
135937,135937,Eastern
135938,135938,Eastern
135939,135939,Eastern
135940,135940,Eastern
135941,135941,Eastern
135942,135942,Eastern
135943,135943,Eastern
135944,135944,Eastern
135945,135945,Eastern
135946,135946,Eastern
135947,135947,Eastern
135948,135948,Eastern
135949,135949,Eastern
135950,135950,Eastern
135951,135951,Eastern
135952,135952,Eastern
135953,135953,Eastern
135954,135954,Eastern
135956,135956,Eastern
135957,135957,Eastern
135958,135958,Eastern
135959,135959,Eastern
135960,135960,Eastern
135961,135961,Eastern
135962,135962,Eastern
135963,135963,Eastern
135965,135965,Eastern
135970,135970,Eastern
135971,135971,Eastern
135972,135972,Eastern
135973,135973,Eastern
135974,135974,Eastern
135975,135975,Eastern
135976,135976,Eastern
135977,135977,Eastern
135978,135978,Eastern
135979,135979,Eastern
135980,135980,Eastern
135981,135981,Eastern
135982,135982,Eastern
135983,135983,Eastern
135984,135984,Eastern
135985,135985,Eastern
135986,135986,Eastern
135987,135987,Eastern
135988,135988,Eastern
135989,135989,Eastern
135990,135990,Eastern
135991,135991,Eastern
135993,135993,Eastern
135995,135995,Eastern
135996,135996,Eastern
135997,135997,Eastern
135998,135998,Eastern
135999,135999,Eastern
136000,136000,Eastern
136001,136001,Eastern
136002,136002,Eastern
136003,136003,Eastern
136004,136004,Eastern
136005,136005,Eastern
136006,136006,Eastern
136007,136007,Eastern
136008,136008,Eastern
136009,136009,Eastern
136010,136010,Eastern
136011,136011,Eastern
136012,136012,Eastern
136013,136013,Eastern
136014,136014,Eastern
136015,136015,Eastern
136018,136018,Eastern
136019,136019,Eastern
136020,136020,Eastern
136021,136021,Eastern
136023,136023,Eastern
136024,136024,Eastern
136025,136025,Eastern
136026,136026,Eastern
136027,136027,Eastern
136028,136028,Eastern
136029,136029,Eastern
136030,136030,Eastern
136031,136031,Eastern
136032,136032,Eastern
136033,136033,Eastern
136034,136034,Eastern
136036,136036,Eastern
136037,136037,Eastern
136038,136038,Eastern
136039,136039,Eastern
136040,136040,Eastern
136041,136041,Eastern
136042,136042,Eastern
136043,136043,Eastern
136044,136044,Eastern
136045,136045,Eastern
136046,136046,Eastern
136047,136047,Eastern
136048,136048,Eastern
136049,136049,Eastern
136051,136051,Eastern
136052,136052,Eastern
136053,136053,Eastern
136054,136054,Eastern
136055,136055,Eastern
136056,136056,Eastern
136057,136057,Eastern
136058,136058,Eastern
136059,136059,Eastern
136060,136060,Eastern
136061,136061,Eastern
136062,136062,Eastern
136066,136066,Eastern
136068,136068,Eastern
136069,136069,Eastern
136070,136070,Eastern
136071,136071,Eastern
136072,136072,Eastern
136073,136073,Eastern
136074,136074,Eastern
136075,136075,Eastern
136076,136076,Eastern
136077,136077,Eastern
136078,136078,Eastern
136081,136081,Eastern
136082,136082,Eastern
136083,136083,Eastern
136084,136084,Eastern
136085,136085,Eastern
136086,136086,Eastern
136087,136087,Eastern
136088,136088,Eastern
136089,136089,Eastern
136090,136090,Eastern
136091,136091,Eastern
136092,136092,Eastern
136098,136098,Eastern
136100,136100,Eastern
136101,136101,Eastern
136102,136102,Eastern
136103,136103,Eastern
136104,136104,Eastern
136105,136105,Eastern
136106,136106,Eastern
136107,136107,Eastern
136108,136108,Eastern
136109,136109,Eastern
136110,136110,Eastern
136111,136111,Eastern
136112,136112,Eastern
136115,136115,Eastern
136116,136116,Eastern
136117,136117,Eastern
136118,136118,Eastern
136119,136119,Eastern
136120,136120,Eastern
136123,136123,Eastern
136124,136124,Eastern
136125,136125,Eastern
136126,136126,Eastern
136127,136127,Eastern
136128,136128,Eastern
136129,136129,Eastern
136130,136130,Eastern
136131,136131,Eastern
136132,136132,Eastern
136133,136133,Eastern
136134,136134,Eastern
136135,136135,Eastern
136136,136136,Eastern
136137,136137,Eastern
136139,136139,Eastern
136141,136141,Eastern
136142,136142,Eastern
136143,136143,Eastern
136144,136144,Eastern
136145,136145,Eastern
136146,136146,Eastern
136148,136148,Eastern
136149,136149,Eastern
136150,136150,Eastern
136151,136151,Eastern
136152,136152,Eastern
136153,136153,Eastern
136154,136154,Eastern
136155,136155,Eastern
136156,136156,Eastern
136157,136157,Eastern
136158,136158,Eastern
136159,136159,Eastern
136160,136160,Eastern
136161,136161,Eastern
136162,136162,Eastern
136163,136163,Eastern
136164,136164,Eastern
136165,136165,Eastern
136166,136166,Eastern
136167,136167,Eastern
136168,136168,Eastern
136169,136169,Eastern
136170,136170,Eastern
136171,136171,Eastern
136174,136174,Eastern
136175,136175,Eastern
136176,136176,Eastern
136177,136177,Eastern
136178,136178,Eastern
136179,136179,Eastern
136180,136180,Eastern
136181,136181,Eastern
136182,136182,Eastern
136184,136184,Eastern
136185,136185,Eastern
136186,136186,Eastern
136189,136189,Eastern
136190,136190,Eastern
136191,136191,Eastern
136192,136192,Eastern
136193,136193,Eastern
136194,136194,Eastern
136195,136195,Eastern
136196,136196,Eastern
136197,136197,Eastern
136198,136198,Eastern
136199,136199,Eastern
136200,136200,Eastern
136201,136201,Eastern
136202,136202,Eastern
136203,136203,Eastern
136204,136204,Eastern
136207,136207,Eastern
136208,136208,Eastern
136209,136209,Eastern
136210,136210,Eastern
136211,136211,Eastern
136212,136212,Eastern
136213,136213,Eastern
136214,136214,Eastern
136215,136215,Eastern
136216,136216,Eastern
136217,136217,Eastern
136218,136218,Eastern
136219,136219,Eastern
136220,136220,Eastern
136221,136221,Eastern
136222,136222,Eastern
136225,136225,Eastern
136226,136226,Eastern
136227,136227,Eastern
136228,136228,Eastern
136229,136229,Eastern
136230,136230,Eastern
136231,136231,Eastern
136232,136232,Eastern
136235,136235,Eastern
136236,136236,Eastern
136238,136238,Eastern
136239,136239,Eastern
136240,136240,Eastern
136241,136241,Eastern
136242,136242,Eastern
136243,136243,Eastern
136244,136244,Eastern
136245,136245,Eastern
136246,136246,Eastern
136247,136247,Eastern
136248,136248,Eastern
136249,136249,Eastern
136250,136250,Eastern
136251,136251,Eastern
136252,136252,Eastern
136253,136253,Eastern
136260,136260,Eastern
136261,136261,Eastern
136262,136262,Eastern
136263,136263,Eastern
136264,136264,Eastern
136265,136265,Eastern
136266,136266,Eastern
136267,136267,Eastern
136268,136268,Eastern
136269,136269,Eastern
136270,136270,Eastern
136271,136271,Eastern
136273,136273,Eastern
136275,136275,Eastern
136276,136276,Eastern
136277,136277,Eastern
136278,136278,Eastern
136279,136279,Eastern
136280,136280,Eastern
136281,136281,Eastern
136283,136283,Eastern
136286,136286,Eastern
136287,136287,Eastern
136289,136289,Eastern
136290,136290,Eastern
136291,136291,Eastern
136292,136292,Eastern
136293,136293,Eastern
136294,136294,Eastern
136295,136295,Eastern
136296,136296,Eastern
136299,136299,Eastern
136300,136300,Eastern
136301,136301,Eastern
136302,136302,Eastern
136303,136303,Eastern
136304,136304,Eastern
136305,136305,Eastern
136306,136306,Eastern
136307,136307,Eastern
136308,136308,Eastern
136309,136309,Eastern
136310,136310,Eastern
136311,136311,Eastern
136312,136312,Eastern
136313,136313,Eastern
136314,136314,Eastern
136315,136315,Eastern
136316,136316,Eastern
136317,136317,Eastern
136318,136318,Eastern
136319,136319,Eastern
136321,136321,Eastern
136322,136322,Eastern
136323,136323,Eastern
136324,136324,Eastern
136325,136325,Eastern
136326,136326,Eastern
136327,136327,Eastern
136328,136328,Eastern
136329,136329,Eastern
136330,136330,Eastern
136331,136331,Eastern
136332,136332,Eastern
136333,136333,Eastern
136334,136334,Eastern
136335,136335,Eastern
136336,136336,Eastern
136337,136337,Eastern
136338,136338,Eastern
136339,136339,Eastern
136340,136340,Eastern
136341,136341,Eastern
136342,136342,Eastern
136343,136343,Eastern
136344,136344,Eastern
136345,136345,Eastern
136346,136346,Eastern
136347,136347,Eastern
136348,136348,Eastern
136349,136349,Eastern
136350,136350,Eastern
136351,136351,Eastern
136352,136352,Eastern
136353,136353,Eastern
136354,136354,Eastern
136355,136355,Eastern
136356,136356,Eastern
136357,136357,Eastern
136358,136358,Eastern
136359,136359,Eastern
136360,136360,Eastern
136361,136361,Eastern
136362,136362,Eastern
136363,136363,Eastern
136364,136364,Eastern
136365,136365,Eastern
136366,136366,Eastern
136367,136367,Eastern
136368,136368,Eastern
136371,136371,Eastern
136372,136372,Eastern
136373,136373,Eastern
136374,136374,Eastern
136375,136375,Eastern
136376,136376,Eastern
136377,136377,Eastern
136378,136378,Eastern
136379,136379,Eastern
136380,136380,Eastern
136381,136381,Eastern
136382,136382,Eastern
136383,136383,Eastern
136384,136384,Eastern
136385,136385,Eastern
136386,136386,Eastern
136387,136387,Eastern
136388,136388,Eastern
136389,136389,Eastern
136390,136390,Eastern
136393,136393,Eastern
136394,136394,Eastern
136395,136395,Eastern
136396,136396,Eastern
136397,136397,Eastern
136398,136398,Eastern
136399,136399,Eastern
136402,136402,Eastern
136403,136403,Eastern
136404,136404,Eastern
136405,136405,Eastern
136406,136406,Eastern
136407,136407,Eastern
136408,136408,Eastern
136409,136409,Eastern
136410,136410,Eastern
136412,136412,Eastern
136413,136413,Eastern
136414,136414,Eastern
136415,136415,Eastern
136416,136416,Eastern
136417,136417,Eastern
136418,136418,Eastern
136419,136419,Eastern
136420,136420,Eastern
136421,136421,Eastern
136422,136422,Eastern
136423,136423,Eastern
136424,136424,Eastern
136425,136425,Eastern
136426,136426,Eastern
136427,136427,Eastern
136428,136428,Eastern
136430,136430,Eastern
136431,136431,Eastern
136432,136432,Eastern
136433,136433,Eastern
136434,136434,Eastern
136435,136435,Eastern
136436,136436,Eastern
136437,136437,Eastern
136438,136438,Eastern
136439,136439,Eastern
136440,136440,Eastern
136441,136441,Eastern
136442,136442,Eastern
136443,136443,Eastern
136444,136444,Eastern
136445,136445,Eastern
136446,136446,Eastern
136447,136447,Eastern
136448,136448,Eastern
136449,136449,Eastern
136450,136450,Eastern
136451,136451,Eastern
136452,136452,Eastern
136453,136453,Eastern
136454,136454,Eastern
136455,136455,Eastern
136456,136456,Eastern
136457,136457,Eastern
136458,136458,Eastern
136459,136459,Eastern
136460,136460,Eastern
136461,136461,Eastern
136462,136462,Eastern
136463,136463,Eastern
136464,136464,Eastern
136465,136465,Eastern
136466,136466,Eastern
136467,136467,Eastern
136468,136468,Eastern
136469,136469,Eastern
136470,136470,Eastern
136471,136471,Eastern
136472,136472,Eastern
136473,136473,Eastern
136474,136474,Eastern
136475,136475,Eastern
136477,136477,Eastern
136480,136480,Eastern
136483,136483,Eastern
136484,136484,Eastern
136485,136485,Eastern
136486,136486,Eastern
136487,136487,Eastern
136488,136488,Eastern
136489,136489,Eastern
136490,136490,Eastern
136491,136491,Eastern
136492,136492,Eastern
136493,136493,Eastern
136494,136494,Eastern
136495,136495,Eastern
136496,136496,Eastern
136497,136497,Eastern
136498,136498,Eastern
136499,136499,Eastern
136500,136500,Eastern
136501,136501,Eastern
136503,136503,Eastern
136504,136504,Eastern
136505,136505,Eastern
136506,136506,Eastern
136507,136507,Eastern
136508,136508,Eastern
136509,136509,Eastern
136510,136510,Eastern
136511,136511,Eastern
136512,136512,Eastern
136513,136513,Eastern
136514,136514,Eastern
136515,136515,Eastern
136516,136516,Eastern
136517,136517,Eastern
136518,136518,Eastern
136519,136519,Eastern
136520,136520,Eastern
136521,136521,Eastern
136522,136522,Eastern
136523,136523,Eastern
136524,136524,Eastern
136525,136525,Eastern
136526,136526,Eastern
136527,136527,Eastern
136528,136528,Eastern
136529,136529,Eastern
136530,136530,Eastern
136531,136531,Eastern
136532,136532,Eastern
136533,136533,Eastern
136534,136534,Eastern
136535,136535,Eastern
136536,136536,Eastern
136537,136537,Eastern
136538,136538,Eastern
136539,136539,Eastern
136540,136540,Eastern
136541,136541,Eastern
136542,136542,Eastern
136543,136543,Eastern
136544,136544,Eastern
136545,136545,Eastern
136546,136546,Eastern
136547,136547,Eastern
136548,136548,Eastern
136552,136552,Eastern
136553,136553,Eastern
136554,136554,Eastern
136555,136555,Eastern
136556,136556,Eastern
136557,136557,Eastern
136558,136558,Eastern
136559,136559,Eastern
136560,136560,Eastern
136561,136561,Eastern
136562,136562,Eastern
136563,136563,Eastern
136564,136564,Eastern
136565,136565,Eastern
136566,136566,Eastern
136567,136567,Eastern
136570,136570,Eastern
136571,136571,Eastern
136572,136572,Eastern
136573,136573,Eastern
136574,136574,Eastern
136575,136575,Eastern
136576,136576,Eastern
136577,136577,Eastern
136578,136578,Eastern
136579,136579,Eastern
136581,136581,Eastern
136582,136582,Eastern
136584,136584,Eastern
136585,136585,Eastern
136586,136586,Eastern
136587,136587,Eastern
136588,136588,Eastern
136590,136590,Eastern
136591,136591,Eastern
136592,136592,Eastern
136594,136594,Eastern
136596,136596,Eastern
136597,136597,Eastern
136598,136598,Eastern
136599,136599,Eastern
136600,136600,Eastern
136601,136601,Eastern
136602,136602,Eastern
136603,136603,Eastern
136604,136604,Eastern
136605,136605,Eastern
136606,136606,Eastern
136607,136607,Eastern
136608,136608,Eastern
136609,136609,Eastern
136610,136610,Eastern
136611,136611,Eastern
136613,136613,Eastern
136614,136614,Eastern
136615,136615,Eastern
136617,136617,Eastern
136618,136618,Eastern
136623,136623,Eastern
136633,136633,Eastern
136634,136634,Eastern
136635,136635,Eastern
136636,136636,Eastern
136637,136637,Eastern
136638,136638,Eastern
136639,136639,Eastern
136640,136640,Eastern
136641,136641,Eastern
136642,136642,Eastern
136643,136643,Eastern
136644,136644,Eastern
136645,136645,Eastern
136646,136646,Eastern
136647,136647,Eastern
136648,136648,Eastern
136649,136649,Eastern
136650,136650,Eastern
136651,136651,Eastern
136652,136652,Eastern
136653,136653,Eastern
136654,136654,Eastern
136655,136655,Eastern
136656,136656,Eastern
136657,136657,Eastern
136661,136661,Eastern
136662,136662,Eastern
136663,136663,Eastern
136665,136665,Eastern
136666,136666,Eastern
136667,136667,Eastern
136669,136669,Eastern
136670,136670,Eastern
136671,136671,Eastern
136672,136672,Eastern
136673,136673,Eastern
136674,136674,Eastern
136675,136675,Eastern
136676,136676,Eastern
136677,136677,Eastern
136678,136678,Eastern
136679,136679,Eastern
136680,136680,Eastern
136681,136681,Eastern
136682,136682,Eastern
136683,136683,Eastern
136684,136684,Eastern
136685,136685,Eastern
136686,136686,Eastern
136687,136687,Eastern
136688,136688,Eastern
136689,136689,Eastern
136690,136690,Eastern
136691,136691,Eastern
136693,136693,Eastern
136694,136694,Eastern
136695,136695,Eastern
136696,136696,Eastern
136697,136697,Eastern
136698,136698,Eastern
136699,136699,Eastern
136700,136700,Eastern
136701,136701,Eastern
136703,136703,Eastern
136704,136704,Eastern
136705,136705,Eastern
136706,136706,Eastern
136709,136709,Eastern
136710,136710,Eastern
136713,136713,Eastern
136714,136714,Eastern
136715,136715,Eastern
136717,136717,Eastern
136719,136719,Eastern
136720,136720,Eastern
136721,136721,Eastern
136723,136723,Eastern
136724,136724,Eastern
136725,136725,Eastern
136726,136726,Eastern
136727,136727,Eastern
136728,136728,Eastern
136729,136729,Eastern
136730,136730,Eastern
136731,136731,Eastern
136732,136732,Eastern
136733,136733,Eastern
136734,136734,Eastern
136736,136736,Eastern
136737,136737,Eastern
136738,136738,Eastern
