bus_id,Pd,lat,lon,County,BA,zone_name
66482,1.74,40.72345843058049,-100.285704518453,Lincoln__NE,NPPD,Nebraska
66484,15.7,40.8078974108345,-99.68435147579422,Dawson__NE,NPPD,Nebraska
66485,17.17,40.825418501480605,-99.64705005633478,Dawson__NE,NPPD,Nebraska
66486,15.7,40.8449244285569,-99.71152730478441,Dawson__NE,NPPD,Nebraska
66487,2.94,40.79615468129111,-99.51362548608928,Dawson__NE,NPPD,Nebraska
66488,4.15,42.400806242040794,-96.9137130644298,Dixon__NE,NPPD,Nebraska
66491,5.37,42.21966926367729,-96.91574247317509,Wayne__NE,NPPD,Nebraska
66492,2.69,42.2750094701553,-96.83852658312256,Dixon__NE,NPPD,Nebraska
66493,10.47,42.229915416655395,-97.08671817937582,Wayne__NE,NPPD,Nebraska
66494,8.49,42.188019944771106,-96.9564741579573,Wayne__NE,NPPD,Nebraska
66497,8.49,42.20307285529199,-96.9712710650008,Wayne__NE,NPPD,Nebraska
66498,29.09,41.40912389908159,-96.47651222380071,Dodge__NE,NPPD,Nebraska
66499,30.01,41.43238784233249,-96.43051203051,Dodge__NE,NPPD,Nebraska
66500,30.64,41.48245481038681,-96.56811689167742,Dodge__NE,NPPD,Nebraska
66501,29.09,41.42865029431489,-96.50025119663151,Dodge__NE,NPPD,Nebraska
66503,2.53,41.745679692063305,-96.58732632644487,Cuming__NE,NPPD,Nebraska
66506,4.54,41.6664538763771,-96.49828744555012,Dodge__NE,NPPD,Nebraska
66510,4.32,41.522825912295005,-96.6855482738538,Dodge__NE,NPPD,Nebraska
66511,3.58,41.442396103560704,-96.75008536292812,Saunders__NE,NPPD,Nebraska
66512,3.33,41.44124903738369,-96.88533385588718,Saunders__NE,NPPD,Nebraska
66515,4.71,41.67132587778939,-96.75807105073359,Dodge__NE,NPPD,Nebraska
66517,1.97,41.5968504811999,-96.77937253631019,Dodge__NE,NPPD,Nebraska
66519,25.6,41.12820289750061,-95.96335170515312,Sarpy__NE,OPPD,Nebraska
66523,23.52,41.3815337660571,-96.14812445090118,Douglas__NE,OPPD,Nebraska
66524,9.72,41.434687622984704,-96.2126020249122,Washington__NE,OPPD,Nebraska
66525,15.72,41.2394572181204,-96.20676890407051,Douglas__NE,OPPD,Nebraska
66526,15.72,41.2436310135641,-96.17812071922859,Douglas__NE,OPPD,Nebraska
66528,15.72,41.2786847398786,-96.404028636756,Saunders__NE,NPPD,Nebraska
66530,15.72,41.1632933901206,-96.18610966356368,Sarpy__NE,OPPD,Nebraska
66533,7.79,41.198866701785605,-95.98261662978969,Douglas__NE,OPPD,Nebraska
66534,11.81,41.24253118813189,-95.93010604387962,Douglas__NE,OPPD,Nebraska
66539,37.11,41.30043875320099,-96.1249407871636,Douglas__NE,OPPD,Nebraska
66540,33.19,41.28602572305591,-95.96652934149648,Douglas__NE,OPPD,Nebraska
66543,33.19,41.24094354125629,-95.97686111649759,Douglas__NE,OPPD,Nebraska
66544,33.19,41.2733103020836,-95.98585172358048,Douglas__NE,OPPD,Nebraska
66545,22.83,41.20578046099101,-95.9562974081921,Douglas__NE,OPPD,Nebraska
66546,24.1,41.189651525633685,-95.9373664017232,Sarpy__NE,OPPD,Nebraska
66552,22.83,41.2792149175975,-95.96068311436329,Douglas__NE,OPPD,Nebraska
66554,19.09,41.20576406050089,-96.0202607313191,Douglas__NE,OPPD,Nebraska
66556,12.5,41.2699145166096,-96.05281359989272,Douglas__NE,OPPD,Nebraska
66559,19.09,41.2699145166096,-96.05281359989272,Douglas__NE,OPPD,Nebraska
66561,19.09,41.2332306817026,-96.06510640394949,Douglas__NE,OPPD,Nebraska
66562,15.02,41.2332306817026,-96.06510640394949,Douglas__NE,OPPD,Nebraska
66565,26.54,41.3747290026541,-96.0368439171424,Douglas__NE,OPPD,Nebraska
66567,34.89,41.1221569480145,-96.02420162655159,Sarpy__NE,OPPD,Nebraska
66570,28.24,41.109628547452395,-95.92664479916832,Sarpy__NE,OPPD,Nebraska
66573,28.24,41.28786229031621,-95.89173363237109,Douglas__NE,OPPD,Nebraska
66576,34.89,41.1765849149591,-96.0138401617658,Sarpy__NE,OPPD,Nebraska
66579,18.72,41.2788727263376,-95.90965358956151,Douglas__NE,OPPD,Nebraska
66583,11.71,41.3076284306914,-95.8851995742539,Douglas__NE,OPPD,Nebraska
66584,22.4,41.36243150546781,-95.9850227915058,Douglas__NE,OPPD,Nebraska
66585,22.4,41.2727559578831,-95.9280216369214,Douglas__NE,OPPD,Nebraska
66586,22.4,41.36168618539581,-95.94334808069193,Douglas__NE,OPPD,Nebraska
66587,22.4,41.286991095186295,-95.98754263237852,Douglas__NE,OPPD,Nebraska
66594,14.69,41.4222461765174,-95.96672147579982,Washington__NE,OPPD,Nebraska
66595,16.21,41.25485451687091,-96.03717719268559,Douglas__NE,OPPD,Nebraska
66596,16.21,41.3017325709853,-95.9740311095332,Douglas__NE,OPPD,Nebraska
66597,16.21,41.3092522539021,-96.01694298721529,Douglas__NE,OPPD,Nebraska
66599,24.35,41.331732966007685,-96.25563402218808,Douglas__NE,OPPD,Nebraska
66601,24.35,41.2844499694093,-96.10089672205143,Douglas__NE,OPPD,Nebraska
66604,24.35,41.238833074109,-96.22240674659122,Douglas__NE,OPPD,Nebraska
66605,28.27,41.3224356168918,-96.10581910245838,Douglas__NE,OPPD,Nebraska
66607,31.93,41.22285928639601,-96.04343759113308,Douglas__NE,OPPD,Nebraska
66609,11.99,41.2897423861449,-96.21469165474821,Douglas__NE,OPPD,Nebraska
66610,15.74,41.408998677890295,-96.00606643147621,Washington__NE,OPPD,Nebraska
66611,12.5,41.291389960412886,-96.03301223496977,Douglas__NE,OPPD,Nebraska
66612,15.02,41.2257727642673,-96.01506051135588,Douglas__NE,OPPD,Nebraska
66613,53.46,41.25892685322629,-96.09942171874249,Douglas__NE,OPPD,Nebraska
66614,20.22,41.1883594088895,-96.15170515696028,Sarpy__NE,OPPD,Nebraska
66617,35.24,41.2358494652299,-96.1212569400142,Douglas__NE,OPPD,Nebraska
66618,20.22,41.2410376128384,-95.9999444124972,Douglas__NE,OPPD,Nebraska
66619,17.21,41.23442822141581,-96.27010167664947,Douglas__NE,OPPD,Nebraska
66621,17.21,41.23513000834132,-96.17738874301581,Douglas__NE,OPPD,Nebraska
66624,17.21,41.24102161364199,-96.29566381769249,Douglas__NE,OPPD,Nebraska
66626,17.21,41.22744640008421,-96.20638457249807,Douglas__NE,OPPD,Nebraska
66627,15.71,41.3196986054081,-95.96753323533501,Douglas__NE,OPPD,Nebraska
66631,15.71,41.31237522265581,-95.98262553169444,Douglas__NE,OPPD,Nebraska
66632,18.0,41.33474283437121,-96.04066747866669,Douglas__NE,OPPD,Nebraska
66633,18.0,41.174362751115,-95.99573003556392,Sarpy__NE,OPPD,Nebraska
66634,18.0,41.306992306848,-96.00213392069928,Douglas__NE,OPPD,Nebraska
66637,27.06,41.40871976939629,-96.1297767965597,Washington__NE,OPPD,Nebraska
66639,27.06,41.3716100661131,-96.0786735838037,Douglas__NE,OPPD,Nebraska
66640,27.06,41.2702166995007,-96.08768302814907,Douglas__NE,OPPD,Nebraska
66643,41.75,41.37243919019059,-96.0034350823319,Douglas__NE,OPPD,Nebraska
66644,35.03,41.24626102960269,-96.09588626049678,Douglas__NE,OPPD,Nebraska
66646,36.76,41.27782990383711,-96.1943715924644,Douglas__NE,OPPD,Nebraska
66648,24.78,41.2631157926972,-96.25067088821044,Douglas__NE,OPPD,Nebraska
66652,24.78,41.2124020038344,-96.16103573958408,Douglas__NE,OPPD,Nebraska
66653,23.86,41.2273440246349,-96.13821783638173,Douglas__NE,OPPD,Nebraska
66655,23.86,41.21427798629941,-95.9962020715493,Douglas__NE,OPPD,Nebraska
66659,34.12,41.141508276195694,-96.0824681168642,Sarpy__NE,OPPD,Nebraska
66660,23.86,41.19305286633471,-96.07791331271021,Douglas__NE,OPPD,Nebraska
66661,24.15,41.213164457783996,-96.0769583907548,Douglas__NE,OPPD,Nebraska
66662,23.2,41.396660214259995,-96.0945324457893,Washington__NE,OPPD,Nebraska
66664,23.2,41.1482404077407,-96.08132212699988,Sarpy__NE,OPPD,Nebraska
66667,23.2,41.18865802972621,-96.0955394971578,Sarpy__NE,OPPD,Nebraska
66669,10.69,41.4382214782001,-95.95468269138162,Washington__NE,OPPD,Nebraska
66672,21.73,41.323590945427796,-96.05014061777388,Douglas__NE,OPPD,Nebraska
66673,21.73,41.3368222864086,-96.1577133860745,Douglas__NE,OPPD,Nebraska
66674,21.73,41.24610441521379,-96.1554054795947,Douglas__NE,OPPD,Nebraska
66676,21.73,41.26444387041799,-96.1401368683042,Douglas__NE,OPPD,Nebraska
66678,39.16,41.2928639661827,-96.18406187224464,Douglas__NE,OPPD,Nebraska
66681,26.55,41.3276146927614,-96.1918942082028,Douglas__NE,OPPD,Nebraska
66683,26.22,41.308895424781696,-96.13864025570018,Douglas__NE,OPPD,Nebraska
66684,26.22,41.3840253165604,-96.0649145307075,Douglas__NE,OPPD,Nebraska
66685,8.62,41.35503897577791,-96.38011142035113,Douglas__NE,OPPD,Nebraska
66686,5.44,41.40322526402099,-96.292482213174,Washington__NE,OPPD,Nebraska
66689,5.77,41.2658826935892,-96.35415468933569,Saunders__NE,NPPD,Nebraska
66690,5.77,41.219535930532395,-96.3732495578524,Saunders__NE,NPPD,Nebraska
66691,2.22,40.2141040747904,-101.51682491038099,Dundy__NE,NPPD,Nebraska
66693,3.44,40.1239427017419,-101.519140042448,Dundy__NE,NPPD,Nebraska
66695,3.84,40.27848586712079,-97.4911872351278,Thayer__NE,NPPD,Nebraska
66696,3.09,40.66516475646071,-97.44425140689665,Fillmore__NE,NPPD,Nebraska
66697,3.84,40.6103696986656,-97.66289035616123,Fillmore__NE,NPPD,Nebraska
66698,3.28,40.50979715453281,-97.61421461484258,Fillmore__NE,NPPD,Nebraska
66699,3.57,40.521258921435496,-97.5461086879822,Fillmore__NE,NPPD,Nebraska
66701,4.27,40.470871810198396,-97.64215652899428,Fillmore__NE,NPPD,Nebraska
66702,2.14,40.506444200920406,-97.3324666706509,Saline__NE,NPPD,Nebraska
66703,2.32,40.4482825183313,-97.76407974567101,Fillmore__NE,NPPD,Nebraska
66706,6.66,40.1056167403364,-98.99879009935414,Franklin__NE,NPPD,Nebraska
66709,2.23,40.2598867025764,-99.09150952765408,Franklin__NE,NPPD,Nebraska
66710,1.9,40.2782057679666,-98.9333242548428,Franklin__NE,NPPD,Nebraska
66712,1.8,40.35554697161401,-99.24493527258178,Phelps__NE,NPPD,Nebraska
66716,6.01,40.382180711569,-100.163077598913,Frontier__NE,NPPD,Nebraska
66719,4.76,40.58166673493221,-100.491781866206,Frontier__NE,NPPD,Nebraska
66720,3.52,40.240540203840105,-100.44969570881901,Red Willow__NE,NPPD,Nebraska
66721,1.72,40.586302288232886,-100.660119375504,Frontier__NE,NPPD,Nebraska
66722,12.06,40.284795369773306,-100.73193423993901,Red Willow__NE,NPPD,Nebraska
66723,12.06,40.2188821838711,-100.63121465160302,Red Willow__NE,NPPD,Nebraska
66724,12.06,40.27572443783141,-100.701792276677,Red Willow__NE,NPPD,Nebraska
66725,2.64,40.343663480832895,-99.8441217837755,Furnas__NE,NPPD,Nebraska
66726,4.87,40.329141428600394,-99.91032074556992,Furnas__NE,NPPD,Nebraska
66727,2.57,40.1141013276648,-99.78409030614559,Furnas__NE,NPPD,Nebraska
66728,1.0,39.973615883675606,-99.77665966577459,Norton__KS,SECI,Nebraska
66730,4.37,40.26592320205751,-99.6097469038521,Harlan__NE,NPPD,Nebraska
66731,4.28,40.42912271910577,-96.59231707348728,Gage__NE,NPPD,Nebraska
66734,18.57,40.245954351285704,-96.75107106492679,Gage__NE,NPPD,Nebraska
66736,19.23,40.29935462444871,-96.71983910623732,Gage__NE,NPPD,Nebraska
66738,18.57,40.28979411670832,-96.73862995983869,Gage__NE,NPPD,Nebraska
66739,3.82,40.40645851584189,-96.85141755396641,Gage__NE,NPPD,Nebraska
66741,1.37,40.069723916921504,-97.07651834800743,Jefferson__NE,NPPD,Nebraska
66742,2.19,40.32728432212631,-96.4495741260046,Johnson__NE,OPPD,Nebraska
66744,3.55,40.5991383231419,-96.6393702542284,Lancaster__NE,LES,Nebraska
66745,3.62,40.468513694369705,-96.63077780902701,Gage__NE,NPPD,Nebraska
66746,4.94,40.0956989026934,-96.92752793701469,Jefferson__NE,NPPD,Nebraska
66747,3.08,40.420284028941495,-96.73068551558659,Gage__NE,NPPD,Nebraska
66749,3.87,40.43372268260829,-97.059411068682,Saline__NE,NPPD,Nebraska
66755,8.01,40.460742154780796,-96.97748445669008,Saline__NE,NPPD,Nebraska
66759,7.24,40.09583794621751,-96.60225823096351,Gage__NE,NPPD,Nebraska
66761,2.68,39.9917403640526,-96.6336464690382,Marshall__KS,WR,Nebraska
66762,0.9,42.00956803121,-102.400847963033,Sheridan__NE,NPPD,Nebraska
66765,2.82,41.6139792814053,-102.05370711470398,Garden__NE,NPPD,Nebraska
66767,1.65,41.461552011121604,-102.26759794979604,Garden__NE,NPPD,Nebraska
66769,3.3,41.470418255217204,-102.38164494606798,Garden__NE,NPPD,Nebraska
66773,3.07,41.9008526182663,-99.1300612967027,Garfield__NE,NPPD,Nebraska
66775,6.31,41.97754680553661,-99.09154921979963,Garfield__NE,NPPD,Nebraska
66777,3.78,40.549556379475604,-99.714268448079,Gosper__NE,NPPD,Nebraska
66779,2.55,41.55078875200069,-98.50692308368423,Greeley__NE,NPPD,Nebraska
66780,1.2,41.7001326765979,-98.35424737018869,Greeley__NE,NPPD,Nebraska
66781,1.2,41.7001326765979,-98.35424737018869,Greeley__NE,NPPD,Nebraska
66783,1.2,41.824923699527496,-98.38338368648421,Wheeler__NE,NPPD,Nebraska
66784,2.66,41.43271442492279,-98.4003108814538,Greeley__NE,NPPD,Nebraska
66785,4.25,40.874507810866106,-98.45665933957892,Hall__NE,NPPD,Nebraska
66786,2.84,41.0446259364628,-98.5910437620086,Hall__NE,NPPD,Nebraska
66787,3.61,40.950892403195,-98.63266884534642,Hall__NE,NPPD,Nebraska
66788,2.52,40.780735710517284,-98.41243613620355,Hall__NE,NPPD,Nebraska
66789,5.04,40.753925242455395,-98.3413912929749,Hall__NE,NPPD,Nebraska
66798,30.96,40.949759652501,-98.25840402707055,Merrick__NE,NPPD,Nebraska
66800,28.73,40.896408140797604,-98.28727201525938,Hall__NE,NPPD,Nebraska
66805,29.61,40.898190629435184,-98.22658804943607,Hamilton__NE,NPPD,Nebraska
66809,29.87,40.8219028720675,-98.2331960290152,Hamilton__NE,NPPD,Nebraska
66810,21.6,40.927857140722296,-98.43809424009329,Hall__NE,NPPD,Nebraska
66812,21.6,40.942902006298496,-98.3512614034629,Hall__NE,NPPD,Nebraska
66814,21.6,40.957838250384995,-98.40801199690078,Hall__NE,NPPD,Nebraska
66816,21.6,40.933660489478,-98.40009858922392,Hall__NE,NPPD,Nebraska
66817,2.82,40.943219177277705,-97.84699604189741,Hamilton__NE,NPPD,Nebraska
66818,1.87,40.67912673074781,-97.735755304267,Fillmore__NE,NPPD,Nebraska
66820,0.7,40.864017817729795,-97.75177619944769,York__NE,NPPD,Nebraska
66821,1.87,40.864017817729795,-97.75177619944769,York__NE,NPPD,Nebraska
66823,4.86,40.9976403100346,-97.952625360308,Hamilton__NE,NPPD,Nebraska
66826,4.27,41.0720387379863,-97.687527840076,Polk__NE,NPPD,Nebraska
66827,3.83,40.11638817750181,-99.25196645840073,Harlan__NE,NPPD,Nebraska
66828,4.55,40.09575213184189,-99.36920202110487,Harlan__NE,NPPD,Nebraska
66830,9.23,40.4613424175111,-99.38706339816488,Phelps__NE,NPPD,Nebraska
66833,11.56,40.469648316457494,-99.48461021414171,Phelps__NE,NPPD,Nebraska
66835,8.89,40.3947039304424,-99.4334780665994,Phelps__NE,NPPD,Nebraska
66837,2.59,40.1407735106023,-99.5459966089036,Harlan__NE,NPPD,Nebraska
66838,2.58,40.2592661220224,-100.92636295630699,Hitchcock__NE,NPPD,Nebraska
66839,3.05,40.2270402688029,-100.799504715935,Hitchcock__NE,NPPD,Nebraska
66841,1.27,40.5724260386304,-101.03674775690806,Hayes__NE,NPPD,Nebraska
66843,1.62,40.374652137827404,-101.13867103227902,Hayes__NE,NPPD,Nebraska
66844,1.3,40.8379108326919,-101.24589723385401,Lincoln__NE,NPPD,Nebraska
66848,2.45,40.707938391563005,-101.11038444466499,Lincoln__NE,NPPD,Nebraska
66853,3.06,40.157831460566285,-101.278139721826,Hitchcock__NE,NPPD,Nebraska
66854,2.11,40.0921341466189,-100.965536649774,Hitchcock__NE,NPPD,Nebraska
66859,6.04,42.535129720083816,-98.87995033810408,Holt__NE,NPPD,Nebraska
66860,2.82,42.484951089072496,-99.01364038451382,Holt__NE,NPPD,Nebraska
66861,2.28,42.2334065223906,-98.82001271908359,Holt__NE,NPPD,Nebraska
66862,6.24,42.54316185056281,-98.59741976343359,Holt__NE,NPPD,Nebraska
66864,6.24,42.541089722805296,-98.55751512814248,Holt__NE,NPPD,Nebraska
66867,6.94,42.510746076973604,-98.60692944789218,Holt__NE,NPPD,Nebraska
66870,3.2,42.70770143228609,-99.17571693347799,Holt__NE,NPPD,Nebraska
66873,2.62,42.6491794052802,-99.08436789811121,Holt__NE,NPPD,Nebraska
66874,2.88,41.256403914683,-98.6677965282697,Howard__NE,NPPD,Nebraska
66875,3.02,41.3130695166794,-98.1794652610547,Nance__NE,NPPD,Nebraska
66876,1.31,41.23231661480849,-98.36853216605728,Howard__NE,NPPD,Nebraska
66878,2.18,41.1151452390689,-98.3435494854453,Howard__NE,NPPD,Nebraska
66881,10.47,41.1714806471889,-98.4740025319442,Howard__NE,NPPD,Nebraska
66883,4.82,41.34778183427481,-98.42342216850788,Howard__NE,NPPD,Nebraska
66885,7.08,40.1757604845675,-97.2525962116835,Jefferson__NE,NPPD,Nebraska
66887,6.67,40.1511242183381,-97.2000155519689,Jefferson__NE,NPPD,Nebraska
66889,7.21,40.179281678420786,-97.14544592948677,Jefferson__NE,NPPD,Nebraska
66891,3.73,40.30997001804449,-97.05230672329792,Jefferson__NE,NPPD,Nebraska
66892,5.09,40.450502185695896,-96.29813347168144,Johnson__NE,OPPD,Nebraska
66897,4.45,40.337005789446394,-96.2235652772123,Johnson__NE,OPPD,Nebraska
66899,4.92,40.380288440209796,-96.18567123049108,Johnson__NE,OPPD,Nebraska
66900,4.06,40.398599607771295,-96.13550833227642,Johnson__NE,OPPD,Nebraska
66901,4.52,40.5459844792962,-99.0495009243823,Kearney__NE,NPPD,Nebraska
66903,5.4,40.56322882503369,-98.8936117636106,Kearney__NE,NPPD,Nebraska
66906,10.52,40.4794720547648,-98.91794355207041,Kearney__NE,NPPD,Nebraska
66907,2.52,41.165687407090495,-102.00482142391199,Keith__NE,NPPD,Nebraska
66908,2.74,41.18774337179121,-101.84180814634098,Keith__NE,NPPD,Nebraska
66909,7.37,41.093670778991104,-101.70477692801799,Keith__NE,NPPD,Nebraska
66910,7.37,41.12545809311849,-101.629056094109,Keith__NE,NPPD,Nebraska
66913,7.79,41.157325235988395,-101.628154745815,Keith__NE,NPPD,Nebraska
66914,4.73,41.2237420497299,-101.41351411755902,Keith__NE,NPPD,Nebraska
66915,2.34,42.91261584077249,-99.85979521724659,Keya Paha__NE,NPPD,Nebraska
66916,0.99,41.1582107447354,-103.454544499466,Kimball__NE,WAUE,Nebraska
66918,2.25,42.79750807128979,-97.78310504689442,Knox__NE,NPPD,Nebraska
66919,2.25,42.7366561333984,-97.63219829128418,Knox__NE,NPPD,Nebraska
66920,2.25,42.7366561333984,-97.63219829128418,Knox__NE,NPPD,Nebraska
66922,5.76,42.69150987068929,-97.88180784883508,Knox__NE,NPPD,Nebraska
66923,2.77,42.6938646418471,-98.18788748338407,Knox__NE,NPPD,Nebraska
66925,1.39,42.6180026355672,-98.09313021599282,Knox__NE,NPPD,Nebraska
66929,3.93,40.6236233604023,-96.48189921018007,Lancaster__NE,LES,Nebraska
66930,4.07,40.67707657148728,-96.4329824790106,Otoe__NE,OPPD,Nebraska
66931,2.16,41.044283169688896,-96.687125526306,Lancaster__NE,LES,Nebraska
66932,10.63,40.612963942024095,-96.9688878390423,Saline__NE,NPPD,Nebraska
66938,10.63,40.6581153805384,-96.955425437985,Saline__NE,NPPD,Nebraska
66940,11.25,40.58305357137471,-96.8835945537845,Lancaster__NE,LES,Nebraska
66942,4.08,40.7907190718779,-96.89799466199631,Lancaster__NE,LES,Nebraska
66948,9.1,40.536087664288004,-96.63636769974701,Lancaster__NE,LES,Nebraska
66949,3.61,40.610750278375896,-96.55042987445148,Lancaster__NE,LES,Nebraska
66950,5.84,40.671762948547,-96.52385940894513,Lancaster__NE,LES,Nebraska
66952,25.12,40.77088420152191,-96.71976473654804,Lancaster__NE,LES,Nebraska
66953,25.81,40.81539487069968,-96.67535104545502,Lancaster__NE,LES,Nebraska
66955,25.12,40.795443120369896,-96.6345831082604,Lancaster__NE,LES,Nebraska
66957,26.01,40.7828705808791,-96.6128744615772,Lancaster__NE,LES,Nebraska
66958,14.62,40.8078000024068,-96.7742150097276,Lancaster__NE,LES,Nebraska
66960,14.62,40.80035496045589,-96.60357820645628,Lancaster__NE,LES,Nebraska
66961,14.62,40.7767726975891,-96.701099581665,Lancaster__NE,LES,Nebraska
66962,14.62,40.8371974745377,-96.6635291588146,Lancaster__NE,LES,Nebraska
66963,17.2,40.835420657756316,-96.5407364354936,Lancaster__NE,LES,Nebraska
66964,15.81,40.874507786723,-96.6655388084243,Lancaster__NE,LES,Nebraska
66965,15.75,40.858152561887294,-96.66566232510068,Lancaster__NE,LES,Nebraska
66967,17.66,40.922753807164,-96.68826894386109,Lancaster__NE,LES,Nebraska
66968,16.27,40.85981753353929,-96.69812875057241,Lancaster__NE,LES,Nebraska
66969,14.49,40.81462737505629,-96.55855509246099,Lancaster__NE,LES,Nebraska
66970,15.43,40.80260708690831,-96.57957626271956,Lancaster__NE,LES,Nebraska
66971,14.49,40.929867990230704,-96.6492698988732,Lancaster__NE,LES,Nebraska
66974,26.76,40.77080507321319,-96.6009466107732,Lancaster__NE,LES,Nebraska
66975,26.76,40.77044903882431,-96.63151860708763,Lancaster__NE,LES,Nebraska
66977,26.76,40.768837939078004,-96.57656923584999,Lancaster__NE,LES,Nebraska
66978,26.76,40.779096560661394,-96.67415566592408,Lancaster__NE,LES,Nebraska
66980,18.87,40.9095545275362,-96.564685155156,Lancaster__NE,LES,Nebraska
66982,20.43,40.80941440326579,-96.53942985244178,Lancaster__NE,LES,Nebraska
66984,17.92,40.899699575491105,-96.72354972501007,Lancaster__NE,LES,Nebraska
66987,18.48,40.82878954656431,-96.67683936023892,Lancaster__NE,LES,Nebraska
66990,18.48,40.87638573482521,-96.6958348925815,Lancaster__NE,LES,Nebraska
66991,19.17,40.90704544938061,-96.6451120271628,Lancaster__NE,LES,Nebraska
66992,19.64,40.821849935997705,-96.63608296568898,Lancaster__NE,LES,Nebraska
66995,19.64,40.6727503465648,-96.6067534363543,Lancaster__NE,LES,Nebraska
67000,19.64,40.8533139694841,-96.64028802811458,Lancaster__NE,LES,Nebraska
67002,19.64,40.75400229712481,-96.7139982254924,Lancaster__NE,LES,Nebraska
67003,14.88,40.76377795057901,-96.727891302508,Lancaster__NE,LES,Nebraska
67004,16.66,40.7457018157642,-96.70887520672908,Lancaster__NE,LES,Nebraska
67006,14.88,40.755441224152605,-96.73766554783009,Lancaster__NE,LES,Nebraska
67009,39.09,40.662718282737,-96.6256143494615,Lancaster__NE,LES,Nebraska
67011,37.3,40.69065221164929,-96.662695099403,Lancaster__NE,LES,Nebraska
67016,39.45,40.691667770752396,-96.71223350765928,Lancaster__NE,LES,Nebraska
67020,37.3,40.7811159328841,-96.6446325909078,Lancaster__NE,LES,Nebraska
67023,30.38,40.8302892549921,-96.7612038376359,Lancaster__NE,LES,Nebraska
67029,33.9,40.9126731369879,-96.75824442598619,Lancaster__NE,LES,Nebraska
67032,30.45,40.972865576771895,-96.7088918309052,Lancaster__NE,LES,Nebraska
67036,30.38,40.8032640042645,-96.78527501075921,Lancaster__NE,LES,Nebraska
67038,17.92,40.804739720802296,-96.83256664685976,Lancaster__NE,LES,Nebraska
67040,21.49,40.6978208800395,-96.7857854126112,Lancaster__NE,LES,Nebraska
67041,24.27,40.825073427077896,-96.74682857266443,Lancaster__NE,LES,Nebraska
67042,7.64,40.98527457353229,-96.7535188436743,Lancaster__NE,LES,Nebraska
67043,8.27,40.82508799541261,-96.820020080319,Lancaster__NE,LES,Nebraska
67044,6.13,40.7145424010763,-96.66333299165808,Lancaster__NE,LES,Nebraska
67046,6.13,40.7419530197712,-96.634066818449,Lancaster__NE,LES,Nebraska
67047,6.13,40.706936163971896,-96.56346519257679,Lancaster__NE,LES,Nebraska
67049,17.21,40.884886903818185,-96.82099498232408,Lancaster__NE,LES,Nebraska
67051,8.02,40.761992631950996,-96.82831457083022,Lancaster__NE,LES,Nebraska
67053,4.37,40.9347515950375,-96.88272170015,Lancaster__NE,LES,Nebraska
67055,7.21,41.0287600904972,-96.83259238017081,Lancaster__NE,LES,Nebraska
67058,2.23,41.112146496849924,-100.373674709297,Lincoln__NE,NPPD,Nebraska
67059,1.86,41.1135980841091,-101.054309999336,Lincoln__NE,NPPD,Nebraska
67061,3.73,41.2243360124209,-101.01516585079996,Lincoln__NE,NPPD,Nebraska
67062,1.04,41.058785865423104,-100.53593181343102,Lincoln__NE,NPPD,Nebraska
67064,28.63,41.156094388552,-100.853748938179,Lincoln__NE,NPPD,Nebraska
67070,28.63,41.2386455033529,-100.668333887829,Lincoln__NE,NPPD,Nebraska
67072,28.63,41.1398676016364,-100.822606651899,Lincoln__NE,NPPD,Nebraska
67077,28.63,41.1343669741375,-100.849126852945,Lincoln__NE,NPPD,Nebraska
67080,3.34,41.63482098240849,-100.51401337884899,Logan__NE,NPPD,Nebraska
67081,6.85,41.261724832387685,-101.24223553531398,Lincoln__NE,NPPD,Nebraska
67082,1.72,40.7585489309682,-100.819694947759,Lincoln__NE,NPPD,Nebraska
67083,1.94,41.9362469798513,-99.46864331023312,Loup__NE,NPPD,Nebraska
67084,2.85,41.9461524025696,-97.68959824067447,Madison__NE,NPPD,Nebraska
67086,4.7,42.03786030168629,-97.63242267161199,Madison__NE,NPPD,Nebraska
67087,3.12,41.813107549120495,-97.55207467248968,Madison__NE,NPPD,Nebraska
67088,5.39,41.7210511442699,-97.5051401801589,Platte__NE,NPPD,Nebraska
67089,4.77,41.7878107262932,-97.43159511758759,Madison__NE,NPPD,Nebraska
67094,4.16,41.8959456598347,-97.47232189827179,Madison__NE,NPPD,Nebraska
67096,29.37,41.8959456598347,-97.47232189827179,Madison__NE,NPPD,Nebraska
67104,29.37,42.04629045898271,-97.44523992906728,Madison__NE,NPPD,Nebraska
67105,29.37,41.9070417582604,-97.44226051802792,Madison__NE,NPPD,Nebraska
67110,29.37,42.054783074235694,-97.4784733488664,Madison__NE,NPPD,Nebraska
67111,1.69,41.6032124344164,-100.93578130386601,McPherson__NE,NPPD,Nebraska
67112,6.33,41.222556955705286,-97.98326942711469,Merrick__NE,NPPD,Nebraska
67116,10.85,41.174166618236704,-97.9655162564782,Merrick__NE,NPPD,Nebraska
67121,2.23,41.0690618109624,-98.1313806614101,Merrick__NE,NPPD,Nebraska
67123,3.97,41.3279037781221,-97.65551202266468,Merrick__NE,NPPD,Nebraska
67126,3.15,41.727772324181,-103.194572153503,Morrill__NE,NPPD,Nebraska
67127,3.86,41.60682534246239,-103.15666202141001,Morrill__NE,NPPD,Nebraska
67128,3.15,41.75460642134977,-103.09433028825698,Morrill__NE,NPPD,Nebraska
67129,2.16,41.653597604358,-102.793437913704,Morrill__NE,NPPD,Nebraska
